,iati_identifier,reporting_org_narrative,title_narrative,description_narrative,participating_org_narrative,contact_info_organisation_narrative,recipient_country_code,sector_code,sector,sector_narrative,transaction_transaction_type_code,Date,transaction_value,default_currency,transaction_description_narrative,transaction_provider_org_ref,transaction_provider_org_narrative,year,month,day,EUR,USD,AUD,CAD,CHF,DKK,GBP,XDR,JPY
541,XM-DAC-41122-Niger-3180/A0/06/883/002,UNICEF,3.2 GOOD HYGIENE & SANITATION PRACTICES,"Output 3.2: By 2018\, households\, including children and adolescents\, adopt favourable behaviours for improving hygiene and\rsanitation conditions at community level\, in schools and health facilities\, which contributes to Hygiene\, Sanitation\, Wash In Schools And Ecd Centres\, Water\, Water Supply. UNICEF aims to achieve this through Evaluations\, Research And Data\, Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"Hygiene - handwashing with soap in communities,Adolescent development - health and wellbeing,Sanitation - eliminating open defecation in peri-urban and urban communities,Water supply - safety/quality/treatment (including household treatment and safe storage),Sanitation and hygiene - eliminating open defecation in rural communities,Public finance management (PFM),Public finance management (PFM),Public finance management (PFM),Health education,Public finance management (PFM),Clean Water and Sanitation,Good Health and Well-being,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene",2,2017-12-31 00:00:00+00:00,-524,USD,,,Swedish Committee for UNICEF,2017,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
542,XM-DAC-41122-Niger-3180/A0/06/883/002,UNICEF,3.2 GOOD HYGIENE & SANITATION PRACTICES,"Output 3.2: By 2018\, households\, including children and adolescents\, adopt favourable behaviours for improving hygiene and\rsanitation conditions at community level\, in schools and health facilities\, which contributes to Hygiene\, Sanitation\, Wash In Schools And Ecd Centres\, Water\, Water Supply. UNICEF aims to achieve this through Evaluations\, Research And Data\, Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"Hygiene - handwashing with soap in communities,Adolescent development - health and wellbeing,Sanitation - eliminating open defecation in peri-urban and urban communities,Water supply - safety/quality/treatment (including household treatment and safe storage),Sanitation and hygiene - eliminating open defecation in rural communities,Public finance management (PFM),Public finance management (PFM),Public finance management (PFM),Health education,Public finance management (PFM),Clean Water and Sanitation,Good Health and Well-being,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene",2,2019-12-31 00:00:00+00:00,1379,USD,,,Global - Water Sanitation & Hygiene,2019,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
543,XM-DAC-41122-Niger-3180/A0/06/883/002,UNICEF,3.2 GOOD HYGIENE & SANITATION PRACTICES,"Output 3.2: By 2018\, households\, including children and adolescents\, adopt favourable behaviours for improving hygiene and\rsanitation conditions at community level\, in schools and health facilities\, which contributes to Hygiene\, Sanitation\, Wash In Schools And Ecd Centres\, Water\, Water Supply. UNICEF aims to achieve this through Evaluations\, Research And Data\, Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"Hygiene - handwashing with soap in communities,Adolescent development - health and wellbeing,Sanitation - eliminating open defecation in peri-urban and urban communities,Water supply - safety/quality/treatment (including household treatment and safe storage),Sanitation and hygiene - eliminating open defecation in rural communities,Public finance management (PFM),Public finance management (PFM),Public finance management (PFM),Health education,Public finance management (PFM),Clean Water and Sanitation,Good Health and Well-being,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene",2,2019-12-31 00:00:00+00:00,-88,USD,,,UNICEF (FOR GR ALLOCATIONS ONLY),2019,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
544,XM-DAC-41122-Niger-3180/A0/06/883/002,UNICEF,3.2 GOOD HYGIENE & SANITATION PRACTICES,"Output 3.2: By 2018\, households\, including children and adolescents\, adopt favourable behaviours for improving hygiene and\rsanitation conditions at community level\, in schools and health facilities\, which contributes to Hygiene\, Sanitation\, Wash In Schools And Ecd Centres\, Water\, Water Supply. UNICEF aims to achieve this through Evaluations\, Research And Data\, Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"Hygiene - handwashing with soap in communities,Adolescent development - health and wellbeing,Sanitation - eliminating open defecation in peri-urban and urban communities,Water supply - safety/quality/treatment (including household treatment and safe storage),Sanitation and hygiene - eliminating open defecation in rural communities,Public finance management (PFM),Public finance management (PFM),Public finance management (PFM),Health education,Public finance management (PFM),Clean Water and Sanitation,Good Health and Well-being,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene",2,2018-12-31 00:00:00+00:00,443813,USD,,,The United Kingdom,2018,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
545,XM-DAC-41122-Niger-3180/A0/06/883/002,UNICEF,3.2 GOOD HYGIENE & SANITATION PRACTICES,"Output 3.2: By 2018\, households\, including children and adolescents\, adopt favourable behaviours for improving hygiene and\rsanitation conditions at community level\, in schools and health facilities\, which contributes to Hygiene\, Sanitation\, Wash In Schools And Ecd Centres\, Water\, Water Supply. UNICEF aims to achieve this through Evaluations\, Research And Data\, Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"Hygiene - handwashing with soap in communities,Adolescent development - health and wellbeing,Sanitation - eliminating open defecation in peri-urban and urban communities,Water supply - safety/quality/treatment (including household treatment and safe storage),Sanitation and hygiene - eliminating open defecation in rural communities,Public finance management (PFM),Public finance management (PFM),Public finance management (PFM),Health education,Public finance management (PFM),Clean Water and Sanitation,Good Health and Well-being,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene",2,2017-12-31 00:00:00+00:00,129152,USD,,,The United Kingdom,2017,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
546,XM-DAC-41122-Niger-3180/A0/06/883/002,UNICEF,3.2 GOOD HYGIENE & SANITATION PRACTICES,"Output 3.2: By 2018\, households\, including children and adolescents\, adopt favourable behaviours for improving hygiene and\rsanitation conditions at community level\, in schools and health facilities\, which contributes to Hygiene\, Sanitation\, Wash In Schools And Ecd Centres\, Water\, Water Supply. UNICEF aims to achieve this through Evaluations\, Research And Data\, Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"Hygiene - handwashing with soap in communities,Adolescent development - health and wellbeing,Sanitation - eliminating open defecation in peri-urban and urban communities,Water supply - safety/quality/treatment (including household treatment and safe storage),Sanitation and hygiene - eliminating open defecation in rural communities,Public finance management (PFM),Public finance management (PFM),Public finance management (PFM),Health education,Public finance management (PFM),Clean Water and Sanitation,Good Health and Well-being,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene",2,2014-12-31 00:00:00+00:00,132325,USD,,,UNICEF (FOR GR ALLOCATIONS ONLY),2014,12,31,0.838001,0.690224,0.566122,0.594969,0.69783,0.1111076644414169,1.0773,1.0,0.006496077192982453
547,XM-DAC-41122-Niger-3180/A0/06/883/002,UNICEF,3.2 GOOD HYGIENE & SANITATION PRACTICES,"Output 3.2: By 2018\, households\, including children and adolescents\, adopt favourable behaviours for improving hygiene and\rsanitation conditions at community level\, in schools and health facilities\, which contributes to Hygiene\, Sanitation\, Wash In Schools And Ecd Centres\, Water\, Water Supply. UNICEF aims to achieve this through Evaluations\, Research And Data\, Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"Hygiene - handwashing with soap in communities,Adolescent development - health and wellbeing,Sanitation - eliminating open defecation in peri-urban and urban communities,Water supply - safety/quality/treatment (including household treatment and safe storage),Sanitation and hygiene - eliminating open defecation in rural communities,Public finance management (PFM),Public finance management (PFM),Public finance management (PFM),Health education,Public finance management (PFM),Clean Water and Sanitation,Good Health and Well-being,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene",2,2016-12-31 00:00:00+00:00,40888,USD,,,The United Kingdom,2016,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
548,XM-DAC-41122-Niger-3180/A0/06/883/002,UNICEF,3.2 GOOD HYGIENE & SANITATION PRACTICES,"Output 3.2: By 2018\, households\, including children and adolescents\, adopt favourable behaviours for improving hygiene and\rsanitation conditions at community level\, in schools and health facilities\, which contributes to Hygiene\, Sanitation\, Wash In Schools And Ecd Centres\, Water\, Water Supply. UNICEF aims to achieve this through Evaluations\, Research And Data\, Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"Hygiene - handwashing with soap in communities,Adolescent development - health and wellbeing,Sanitation - eliminating open defecation in peri-urban and urban communities,Water supply - safety/quality/treatment (including household treatment and safe storage),Sanitation and hygiene - eliminating open defecation in rural communities,Public finance management (PFM),Public finance management (PFM),Public finance management (PFM),Health education,Public finance management (PFM),Clean Water and Sanitation,Good Health and Well-being,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene",2,2014-12-31 00:00:00+00:00,15795,USD,,,UNICEF (FOR GR ALLOCATIONS ONLY),2014,12,31,0.838001,0.690224,0.566122,0.594969,0.69783,0.1111076644414169,1.0773,1.0,0.006496077192982453
549,XM-DAC-41122-Niger-3180/A0/06/883/002,UNICEF,3.2 GOOD HYGIENE & SANITATION PRACTICES,"Output 3.2: By 2018\, households\, including children and adolescents\, adopt favourable behaviours for improving hygiene and\rsanitation conditions at community level\, in schools and health facilities\, which contributes to Hygiene\, Sanitation\, Wash In Schools And Ecd Centres\, Water\, Water Supply. UNICEF aims to achieve this through Evaluations\, Research And Data\, Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"Hygiene - handwashing with soap in communities,Adolescent development - health and wellbeing,Sanitation - eliminating open defecation in peri-urban and urban communities,Water supply - safety/quality/treatment (including household treatment and safe storage),Sanitation and hygiene - eliminating open defecation in rural communities,Public finance management (PFM),Public finance management (PFM),Public finance management (PFM),Health education,Public finance management (PFM),Clean Water and Sanitation,Good Health and Well-being,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene",2,2016-12-31 00:00:00+00:00,53732,USD,,,Japan,2016,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
550,XM-DAC-41122-Niger-3180/A0/06/883/002,UNICEF,3.2 GOOD HYGIENE & SANITATION PRACTICES,"Output 3.2: By 2018\, households\, including children and adolescents\, adopt favourable behaviours for improving hygiene and\rsanitation conditions at community level\, in schools and health facilities\, which contributes to Hygiene\, Sanitation\, Wash In Schools And Ecd Centres\, Water\, Water Supply. UNICEF aims to achieve this through Evaluations\, Research And Data\, Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"Hygiene - handwashing with soap in communities,Adolescent development - health and wellbeing,Sanitation - eliminating open defecation in peri-urban and urban communities,Water supply - safety/quality/treatment (including household treatment and safe storage),Sanitation and hygiene - eliminating open defecation in rural communities,Public finance management (PFM),Public finance management (PFM),Public finance management (PFM),Health education,Public finance management (PFM),Clean Water and Sanitation,Good Health and Well-being,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene",2,2020-12-31 00:00:00+00:00,-4916,USD,,,Global - Water Sanitation & Hygiene,2020,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
551,XM-DAC-41122-Niger-3180/A0/06/883/002,UNICEF,3.2 GOOD HYGIENE & SANITATION PRACTICES,"Output 3.2: By 2018\, households\, including children and adolescents\, adopt favourable behaviours for improving hygiene and\rsanitation conditions at community level\, in schools and health facilities\, which contributes to Hygiene\, Sanitation\, Wash In Schools And Ecd Centres\, Water\, Water Supply. UNICEF aims to achieve this through Evaluations\, Research And Data\, Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","UNICEF,Global - Water Sanitation & Hygiene,CABINET DU PREMIER,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,French Committee for UNICEF,Swedish Committee for UNICEF,UNICEF Regular Resources,Spain,The United Kingdom,DR P PF PE AGADEZ,Japan,UNICEF",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"Hygiene - handwashing with soap in communities,Adolescent development - health and wellbeing,Sanitation - eliminating open defecation in peri-urban and urban communities,Water supply - safety/quality/treatment (including household treatment and safe storage),Sanitation and hygiene - eliminating open defecation in rural communities,Public finance management (PFM),Public finance management (PFM),Public finance management (PFM),Health education,Public finance management (PFM),Clean Water and Sanitation,Good Health and Well-being,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene,Water Sanitation Hygiene",2,2021-12-31 00:00:00+00:00,4916,USD,,,French Committee for UNICEF,2021,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
552,XM-DAC-41122-Niger-3180/A0/06/883/003,UNICEF,3.3 ENABLING ENVIRONMENT,"Output 3.3: By 2018\, the water and sanitation sector has a strategy\, a coordination mechanism\, an effective monitoring and\revaluation system and strengthened capacities\, which contributes to Wash â€“ General\, Water. UNICEF aims to achieve this through Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"WASH - Enabling environment (policies/strategies\, coordination\, regulation\, financing\, planning-monitoring-review\, sector capacity development and professionalization),Technical assistance - Water,Public finance management (PFM),Public finance management (PFM),Clean Water and Sanitation",3,2022-04-30 00:00:00+00:00,1,USD,,,UNICEF (FOR GR ALLOCATIONS ONLY),2022,4,30,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
553,XM-DAC-41122-Niger-3180/A0/06/883/003,UNICEF,3.3 ENABLING ENVIRONMENT,"Output 3.3: By 2018\, the water and sanitation sector has a strategy\, a coordination mechanism\, an effective monitoring and\revaluation system and strengthened capacities\, which contributes to Wash â€“ General\, Water. UNICEF aims to achieve this through Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"WASH - Enabling environment (policies/strategies\, coordination\, regulation\, financing\, planning-monitoring-review\, sector capacity development and professionalization),Technical assistance - Water,Public finance management (PFM),Public finance management (PFM),Clean Water and Sanitation",2,2014-12-31 00:00:00+00:00,135,USD,,,Canada,2014,12,31,0.838001,0.690224,0.566122,0.594969,0.69783,0.1111076644414169,1.0773,1.0,0.006496077192982453
554,XM-DAC-41122-Niger-3180/A0/06/883/003,UNICEF,3.3 ENABLING ENVIRONMENT,"Output 3.3: By 2018\, the water and sanitation sector has a strategy\, a coordination mechanism\, an effective monitoring and\revaluation system and strengthened capacities\, which contributes to Wash â€“ General\, Water. UNICEF aims to achieve this through Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"WASH - Enabling environment (policies/strategies\, coordination\, regulation\, financing\, planning-monitoring-review\, sector capacity development and professionalization),Technical assistance - Water,Public finance management (PFM),Public finance management (PFM),Clean Water and Sanitation",2,2018-12-31 00:00:00+00:00,39745,USD,,,Swedish Committee for UNICEF,2018,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
555,XM-DAC-41122-Niger-3180/A0/06/883/003,UNICEF,3.3 ENABLING ENVIRONMENT,"Output 3.3: By 2018\, the water and sanitation sector has a strategy\, a coordination mechanism\, an effective monitoring and\revaluation system and strengthened capacities\, which contributes to Wash â€“ General\, Water. UNICEF aims to achieve this through Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"WASH - Enabling environment (policies/strategies\, coordination\, regulation\, financing\, planning-monitoring-review\, sector capacity development and professionalization),Technical assistance - Water,Public finance management (PFM),Public finance management (PFM),Clean Water and Sanitation",2,2015-12-31 00:00:00+00:00,62564,USD,,,The United Kingdom,2015,12,31,0.785651,0.721641,0.527231,0.521417,0.727387,0.1111076644414169,1.0694,1.0,0.006496077192982453
556,XM-DAC-41122-Niger-3180/A0/06/883/003,UNICEF,3.3 ENABLING ENVIRONMENT,"Output 3.3: By 2018\, the water and sanitation sector has a strategy\, a coordination mechanism\, an effective monitoring and\revaluation system and strengthened capacities\, which contributes to Wash â€“ General\, Water. UNICEF aims to achieve this through Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"WASH - Enabling environment (policies/strategies\, coordination\, regulation\, financing\, planning-monitoring-review\, sector capacity development and professionalization),Technical assistance - Water,Public finance management (PFM),Public finance management (PFM),Clean Water and Sanitation",2,2019-12-31 00:00:00+00:00,14868,USD,,,The United Kingdom,2019,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
557,XM-DAC-41122-Niger-3180/A0/06/883/003,UNICEF,3.3 ENABLING ENVIRONMENT,"Output 3.3: By 2018\, the water and sanitation sector has a strategy\, a coordination mechanism\, an effective monitoring and\revaluation system and strengthened capacities\, which contributes to Wash â€“ General\, Water. UNICEF aims to achieve this through Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"WASH - Enabling environment (policies/strategies\, coordination\, regulation\, financing\, planning-monitoring-review\, sector capacity development and professionalization),Technical assistance - Water,Public finance management (PFM),Public finance management (PFM),Clean Water and Sanitation",2,2016-12-31 00:00:00+00:00,-103,USD,,,Global - Water Sanitation & Hygiene,2016,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
558,XM-DAC-41122-Niger-3180/A0/06/883/003,UNICEF,3.3 ENABLING ENVIRONMENT,"Output 3.3: By 2018\, the water and sanitation sector has a strategy\, a coordination mechanism\, an effective monitoring and\revaluation system and strengthened capacities\, which contributes to Wash â€“ General\, Water. UNICEF aims to achieve this through Systems Strengthening And Institution Building. This contributes to the following Country Programme result: Outcome 3: By 2018\, children\, in particular the most vulnerable\, have access to improved water sources and adequate sanitation\rfacilities in schools\, health centers and communities to prevent diseases\, including in emergency situations.","United States Fund for UNICEF,French Committee for UNICEF,UNICEF,Canada,ONG CISP COMITATO INTERNAZIONALE PER LO SVILUPPO DEI POPOLI,DR P PF PE AGADEZ,CABINET DU PREMIER,The United Kingdom,UNICEF Regular Resources,Swedish Committee for UNICEF,Global - Water Sanitation & Hygiene,UNICEF,Netherlands",UNICEF Niger,NE,14020,Water supply and sanitation - large systems,"WASH - Enabling environment (policies/strategies\, coordination\, regulation\, financing\, planning-monitoring-review\, sector capacity development and professionalization),Technical assistance - Water,Public finance management (PFM),Public finance management (PFM),Clean Water and Sanitation",2,2015-12-31 00:00:00+00:00,36599,USD,,,Global - Water Sanitation & Hygiene,2015,12,31,0.785651,0.721641,0.527231,0.521417,0.727387,0.1111076644414169,1.0694,1.0,0.006496077192982453
